time,latitude,longitude,depth,mag
2021-10-01T06:07:42.520Z,38.6703,-119.4445,10.8,0.4
2021-10-01T06:05:49.890Z,39.4295,-110.3108333,-1.58,1.38
2021-10-01T06:03:40.370Z,38.6617,-119.4413,12.7,1.4
2021-10-01T06:03:12.532Z,-29.0748,61.267,10,4.6
2021-10-01T06:03:01.860Z,38.5298333,-119.424,2.9,0.17
2021-10-01T06:02:39.533Z,38.6652,-119.4355,12.3,1.5
2021-10-01T06:02:12.070Z,35.9838333,-117.365,2.22,0.99
2021-10-01T06:01:55.153Z,38.6616,-119.4347,11.2,0.4
2021-10-01T05:57:04.140Z,44.6221667,-110.7401667,7.4,0.48
2021-10-01T05:44:10.140Z,35.4606667,-118.3136667,4.3,1.12
2021-10-01T05:36:46.130Z,19.19033241,-155.4156647,33.16999817,1.87
2021-10-01T05:35:52.250Z,44.336,-115.1526667,9.24,2.31
2021-10-01T05:33:54.730Z,19.5005,-155.5051667,0.38,2.14
2021-10-01T05:33:08.440Z,35.9038333,-117.7041667,1.23,1.09
2021-10-01T05:31:29.560Z,38.5172,-119.5291,3.5,0.9
2021-10-01T05:27:08.620Z,44.6215,-110.739,6.78,0.08
2021-10-01T05:25:13.170Z,44.615,-110.7383333,2.28,-0.13
2021-10-01T05:24:46.940Z,44.617,-110.7398333,6.04,0.3
2021-10-01T05:24:06.350Z,44.6321667,-110.7373333,5.57,0.7
2021-10-01T05:23:40.150Z,17.9253,-66.8598,12,2.41
2021-10-01T05:20:44.880Z,38.7994995,-122.7474976,0.57,0.85
2021-10-01T05:20:37.384Z,59.9537,-152.7845,83,1.2
2021-10-01T05:20:29.500Z,33.5188333,-116.4476667,7.98,0.82
2021-10-01T05:19:19.560Z,44.6318333,-110.7386667,2.06,0.41
2021-10-01T05:18:55.830Z,44.6213333,-110.751,5.11,0.65
2021-10-01T05:17:23.020Z,44.6206667,-110.7355,8.42,0.59
2021-10-01T05:16:21.630Z,33.583,-116.8083333,5.99,0.15
2021-10-01T05:14:05.160Z,38.7966667,-122.7313333,1.34,0.25
2021-10-01T05:13:14.230Z,38.7773333,-122.7461667,-0.37,1.54
2021-10-01T05:13:07.230Z,38.7976685,-122.746666,-0.17,0.84
2021-10-01T05:12:44.260Z,38.8033333,-122.7345,1.37,1.83
2021-10-01T05:12:19.310Z,38.783,-122.7513333,0.05,2.73
2021-10-01T05:11:41.120Z,44.6188333,-110.7353333,8.52,0.28
2021-10-01T05:11:16.710Z,44.6213333,-110.736,9.41,0.25
2021-10-01T05:10:10.370Z,44.6175,-110.7356667,6.63,0.49
2021-10-01T05:08:40.740Z,35.95033333,-97.80233333,5,0.84
2021-10-01T05:06:23.240Z,45.1775,-121.8575,2.02,0.81
2021-10-01T05:06:08.550Z,44.6441667,-110.7325,2.65,0.75
2021-10-01T05:06:01.310Z,35.826,-117.6631667,8.79,0.68
2021-10-01T05:05:58.590Z,44.6215,-110.7341667,5.78,-0.05
2021-10-01T05:03:51.090Z,35.814,-117.6306667,10.38,0.5
2021-10-01T04:58:36.700Z,44.6265,-110.7376667,6.81,0.68
2021-10-01T04:52:23.690Z,44.617,-110.742,7.74,0.46
2021-10-01T04:51:36.660Z,44.6233333,-110.7366667,8.13,1.16
2021-10-01T04:50:34.140Z,38.8349991,-122.817337,1.77,0.9
2021-10-01T04:47:19.430Z,61.31483333,-152.2553333,-2.1,0.03
2021-10-01T04:44:42.054Z,63.5313,-147.7108,16.1,1.3
2021-10-01T04:42:37.231Z,38.4913,-119.5312,3.4,0.9
2021-10-01T04:37:03.187Z,38.1786,-117.8819,8.3,1.6
2021-10-01T04:33:28.360Z,44.616,-110.7341667,8.37,0.08
2021-10-01T04:31:02.810Z,36.3481667,-119.8345,19.03,2.43
2021-10-01T04:27:56.140Z,44.6173333,-110.7308333,8.77,0.24
2021-10-01T04:26:59.026Z,64.0295,-148.7895,0,1.7
2021-10-01T04:25:23.171Z,65.6955,-147.8686,5.6,1.6
2021-10-01T04:16:57.020Z,35.6316667,-117.4533333,6.83,0.89
2021-10-01T04:15:04.613Z,-24.2305,-67.347,216.38,4.1
2021-10-01T04:14:24.940Z,48.179,-114.2081667,6.04,0.93
2021-10-01T04:05:40.310Z,19.21349907,-155.406662,31.45999908,1.90999997
2021-10-01T04:04:39.670Z,33.6061667,-116.8071667,6.62,0.43
2021-10-01T04:04:37.230Z,33.6161667,-116.665,10.31,0.28
2021-10-01T04:00:54.500Z,46.6145,-112.1746667,9.69,0.74
2021-10-01T03:50:37.530Z,44.6181667,-110.7313333,7.86,0.61
2021-10-01T03:49:38.540Z,44.6211667,-110.733,2.66,0.5
2021-10-01T03:49:28.998Z,30.3403,94.8375,31.32,5
2021-10-01T03:48:22.390Z,34.1431667,-116.4401667,7.99,1.31
2021-10-01T03:47:17.485Z,60.5428,-142.9592,14.7,1.8
2021-10-01T03:46:56.750Z,34.1386667,-116.4441667,6.7,3.07
2021-10-01T03:46:55.644Z,61.606,-142.4889,2.9,1.7
2021-10-01T03:43:03.467Z,61.6007,-142.687,0,2.3
2021-10-01T03:42:44.500Z,44.6221667,-110.7443333,7.69,1.04
2021-10-01T03:41:09.770Z,44.6251667,-110.7331667,2.45,0.66
2021-10-01T03:40:55.490Z,44.6441667,-110.7386667,4.26,1.27
2021-10-01T03:40:45.560Z,44.6378333,-110.7426667,4.99,1.24
2021-10-01T03:38:21.650Z,35.684,-117.5066667,11.36,0.81
2021-10-01T03:36:10.640Z,35.6795,-117.523,10.07,2.43
2021-10-01T03:35:26.270Z,38.7903328,-122.7796631,3.85,0.35
2021-10-01T03:32:52.520Z,36.36433333,-97.36766667,6.52,0.66
2021-10-01T03:26:08.199Z,36.3305,-97.60116667,7.51,1.31
2021-10-01T03:23:08.040Z,44.6233333,-110.7388333,5.47,0.67
2021-10-01T03:20:45.450Z,44.6313333,-110.7386667,2.06,1.49
2021-10-01T03:15:17.520Z,33.2251667,-115.5681667,3.67,1.47
2021-10-01T03:08:42.010Z,44.6333333,-110.737,2.06,0.75
2021-10-01T03:08:25.450Z,44.6203333,-110.7446667,6.09,1.2
2021-10-01T03:08:02.190Z,19.22166634,-155.3990021,34.93000031,2.1099999
2021-10-01T03:06:46.859Z,39.6927,-119.5643,12.5,0.9
2021-10-01T03:06:34.923Z,-8.2938,-74.8398,141.47,4.4
2021-10-01T03:06:01.030Z,35.9446667,-120.0526667,10.68,1.52
2021-10-01T03:05:21.070Z,44.6238333,-110.7425,3.7,1.1
2021-10-01T03:04:14.030Z,44.6241667,-110.7318333,8.86,0.51
2021-10-01T02:59:37.522Z,-8.4163,156.4479,10,4.8
2021-10-01T02:59:21.100Z,44.6306667,-110.742,2.05,0.38
2021-10-01T02:58:26.380Z,34.5141667,-118.574,10.6,1.38
2021-10-01T02:57:42.860Z,19.14299965,-155.4629974,32.88000107,2.1500001
2021-10-01T02:57:05.260Z,44.6225,-110.7411667,6.66,0.79
2021-10-01T02:56:43.740Z,44.6135,-110.7358333,7.74,0.88
2021-10-01T02:55:36.310Z,44.6196667,-110.7366667,5.83,0.74
2021-10-01T02:54:55.050Z,44.6188333,-110.7353333,5.02,0.62
2021-10-01T02:53:17.220Z,44.6176667,-110.7373333,5.9,0.89
2021-10-01T02:52:33.190Z,44.6188333,-110.735,4.55,0.36
2021-10-01T02:52:09.340Z,44.6213333,-110.7338333,7.72,0.35
2021-10-01T02:51:20.020Z,44.6171667,-110.7375,6.15,0.57
2021-10-01T02:48:57.236Z,38.5575,-119.494,6.8,2.2
2021-10-01T02:48:33.040Z,44.2388333,-115.0085,10,2.31
2021-10-01T02:47:57.060Z,35.13316667,-95.35216667,7.94,1.15
2021-10-01T02:45:33.470Z,38.5853333,-119.4415,4.05,1.43
2021-10-01T02:45:20.250Z,38.5801667,-119.4445,3.95,0.89
2021-10-01T02:45:11.260Z,35.6266667,-117.4531667,9.18,0.66
2021-10-01T02:42:49.950Z,38.5455,-119.5295,4.03,0.84
2021-10-01T02:41:28.100Z,33.15,-116.4971667,10.98,0.76
2021-10-01T02:40:29.150Z,44.6238333,-110.7375,7.51,1.8
2021-10-01T02:39:23.350Z,38.544,-119.5336667,4.24,2.44
2021-10-01T02:36:51.840Z,44.6166667,-110.732,6.73,0.37
2021-10-01T02:34:36.130Z,36.69883333,-97.66916667,5,1.7
2021-10-01T02:33:21.166Z,29.7755,50.523,10,4.6
2021-10-01T02:32:21.580Z,44.6146667,-110.7353333,5.1,0.59
2021-10-01T02:32:14.304Z,64.7565,-147.5242,13.2,2
2021-10-01T02:31:49.010Z,44.6178333,-110.7141667,6.8,0.71
2021-10-01T02:31:36.940Z,44.6173333,-110.73,10.17,0.59
2021-10-01T02:30:31.760Z,44.6245,-110.7218333,12.83,0.09
2021-10-01T02:29:18.803Z,38.1698,-117.8661,6.3,0.8
2021-10-01T02:25:03.655Z,61.5164,-149.951,34.3,1.7
2021-10-01T02:21:17.595Z,59.1063,-152.2764,66.9,2.7
2021-10-01T02:16:43.654Z,61.7813,-149.6035,30.9,0.9
2021-10-01T02:09:10.289Z,36.699,-97.66866667,5,0.91
2021-10-01T02:06:07.306Z,62.8992,-150.6996,84.7,1.6
2021-10-01T01:54:02.310Z,19.333,-155.1321667,1.73,1.35
2021-10-01T01:49:17.709Z,58.0972,-154.4173,15,1.1
2021-10-01T01:36:40.399Z,35.95016667,-97.7975,5,1.53
2021-10-01T01:33:25.780Z,44.6205,-110.7433333,7.81,1
2021-10-01T01:32:50.202Z,51.9747,-176.1071,128.31,3.8
2021-10-01T01:31:13.562Z,37.873,-117.4732,5.8,1.5
2021-10-01T01:30:50.140Z,58.45216667,-154.9238333,5.19,-0.4
2021-10-01T01:30:13.959Z,40.0676,-120.591,9.4,0.9
2021-10-01T01:24:16.890Z,38.825,-122.8055,2.37,0.42
2021-10-01T01:20:59.079Z,35.03883333,-97.85433333,7.64,0.97
2021-10-01T01:15:21.889Z,29.7973,50.5043,10,5.2
2021-10-01T01:10:50.470Z,44.619,-110.7385,4.06,0.78
2021-10-01T01:10:41.250Z,44.6201667,-110.7538333,6.02,1.19
2021-10-01T01:01:48.811Z,58.211,-155.2828,0.6,0.5
2021-10-01T00:54:35.499Z,58.159,-154.627,16.5,1.3
2021-10-01T00:54:24.040Z,44.6085,-110.7426667,6.95,0.56
2021-10-01T00:53:56.595Z,60.3388,-152.6043,119,2.2
2021-10-01T00:53:54.960Z,38.7946663,-122.8036652,0.58,1.19
2021-10-01T00:52:48.070Z,33.0376667,-116.3595,1.7,1.02
2021-10-01T00:52:27.570Z,19.14866638,-155.5970001,4.869999886,1.76999998
2021-10-01T00:52:04.720Z,33.7155,-116.7688333,15.54,0.71
2021-10-01T00:45:13.120Z,44.6226667,-110.7428333,9.81,0.57
2021-10-01T00:44:49.920Z,44.607,-110.7311667,3.79,1.22
2021-10-01T00:44:45.360Z,44.6261667,-110.7498333,7.02,1.18
2021-10-01T00:44:34.290Z,19.1641674,-155.4388275,36.18000031,1.84000003
2021-10-01T00:32:24.032Z,37.5477,-115.3244,6.3,0.8
2021-10-01T00:24:39.892Z,51.9458,-171.1386,35,4.8
2021-10-01T00:17:26.100Z,39.4253333,-110.2945,-2.77,1.74
2021-10-01T00:13:35.254Z,59.6592,-155.5678,10.8,2.4
2021-10-01T00:11:52.560Z,44.6275,-110.7411667,6.88,0.58
2021-10-01T00:10:52.386Z,51.9879,-171.1093,35,5.2
2021-10-01T00:10:51.363Z,58.1681,-154.6252,17.7,1.1
2021-10-01T00:09:44.060Z,58.1225,-154.497,5.48,0.74
2021-10-01T00:07:52.182Z,58.0962,-154.4482,14.4,1.3
2021-10-01T00:06:40.210Z,39.3431667,-123.251,6.47,1.67
2021-10-01T00:00:40.850Z,33.8886667,-116.8585,13.8,0.86
2021-09-30T23:59:17.635Z,58.1546,-154.7128,13.5,2.2
2021-09-30T23:56:05.330Z,39.4255,-110.3056667,-1.32,1.59
2021-09-30T23:46:09.220Z,38.7946663,-122.7243347,2.86,0.76
2021-09-30T23:44:04.620Z,44.6288333,-110.738,6.96,0.61
2021-09-30T23:43:46.950Z,44.4423333,-110.4153333,2.04,-0.44
2021-09-30T23:43:02.260Z,44.6205,-110.7378333,8.34,1.32
2021-09-30T23:42:49.363Z,38.1486,-117.8984,11.5,2.2
2021-09-30T23:41:32.240Z,39.4288333,-110.3035,-1.97,1.7
2021-09-30T23:20:00.780Z,38.5458333,-119.5311667,4.64,1.66
2021-09-30T23:18:42.950Z,34.0346667,-117.2703333,16.06,1.09
2021-09-30T23:11:22.150Z,44.6288333,-110.7425,7.03,1.21
2021-09-30T23:09:02.940Z,38.8383331,-122.810997,2.36,0.85
2021-09-30T23:07:52.562Z,65.4258,-144.5578,0.1,1.6
2021-09-30T23:06:29.450Z,34.2951667,-117.6856667,3.8,1.11
2021-09-30T23:06:19.230Z,38.8236656,-122.810997,1.46,0.85
2021-09-30T23:02:13.850Z,38.8273315,-122.8121643,0.94,0.85
2021-09-30T23:01:40.330Z,19.3315,-155.1161667,0.5,1.18
2021-09-30T23:00:58.230Z,58.12533333,-154.5331667,9.22,0.72
2021-09-30T22:56:23.300Z,36.3386667,-89.5348333,9.87,1.91
2021-09-30T22:54:02.040Z,39.0843333,-109.292,6,1.76
2021-09-30T22:51:10.670Z,38.8153343,-122.7955017,2.61,0.85
2021-09-30T22:47:32.073Z,61.926,-147.5253,36.9,1.3
2021-09-30T22:45:51.730Z,35.9641667,-120.5208333,9.04,0.74
2021-09-30T22:39:55.935Z,62.9045,-150.8814,36.3,1.7
2021-09-30T22:33:18.100Z,38.8238335,-122.8105011,1.33,1.19
2021-09-30T22:31:14.350Z,36.1036667,-117.8865,4.21,0.94
2021-09-30T22:13:27.270Z,19.2105,-155.4291667,33.48,1.76
2021-09-30T22:10:03.650Z,52.32783333,-174.155,8.98,0.99
2021-09-30T22:08:00.520Z,38.8375015,-122.8105011,2.15,0.36
2021-09-30T21:58:18.609Z,64.7863,-147.7403,13.6,0.2
2021-09-30T21:56:12.950Z,19.84466667,-155.3681667,21.28,1.87
2021-09-30T21:47:53.803Z,38.1907,-117.8894,7.2,0.7
2021-09-30T21:32:20.050Z,19.295,-155.0518333,38.07,2.53
2021-09-30T21:27:45.271Z,25.4511,-109.4361,10,4.4
2021-09-30T21:27:07.810Z,38.5093333,-119.5021667,8.18,0.54
2021-09-30T21:25:45.298Z,62.8327,-143.6742,2.6,1.3
2021-09-30T21:23:54.160Z,33.4523333,-116.4735,12.7,0.55
2021-09-30T21:07:42.940Z,35.6801667,-117.5156667,10.89,1.45
2021-09-30T21:02:31.530Z,38.7983322,-122.7553329,1.56,0.36
2021-09-30T20:49:22.133Z,34.37163544,-97.83821106,9.470226288,2.22
2021-09-30T20:38:34.787Z,38.1504,-117.8867,7.7,1.5
2021-09-30T20:33:01.221Z,25.5571,-109.6688,10,4.3
2021-09-30T20:31:15.800Z,19.30583333,-155.3428333,27.92,3.09
2021-09-30T20:26:45.741Z,29.7505,142.0194,10,4.2
2021-09-30T20:24:52.076Z,38.2524,-118.6045,0.1,1.1
2021-09-30T20:19:54.955Z,-19.363,-70.2993,37.99,4.3
2021-09-30T20:15:16.588Z,61.1003,-151.3686,73.2,1.3
2021-09-30T20:05:14.973Z,35.9778,-115.0159,5.9,1.1
2021-09-30T20:02:32.900Z,33.4738333,-116.489,13.13,0.76
2021-09-30T19:58:32.630Z,34.6406667,-117.1161667,-0.97,1.23
2021-09-30T19:50:17.596Z,31.56779636,-104.1707978,6.157275391,1.9
2021-09-30T19:48:35.936Z,-22.5822,-174.4541,10,4.3
2021-09-30T19:48:31.120Z,44.7776667,-111.0273333,8.24,0.79
2021-09-30T19:46:36.990Z,38.8411667,-122.778,1.92,0.6
2021-09-30T19:46:30.180Z,44.7758333,-111.0186667,8.98,0.79
2021-09-30T19:46:21.290Z,38.753334,-122.7006683,0.67,0.33
2021-09-30T19:43:44.690Z,47.63733333,-122.4828333,13.25,1.71
2021-09-30T19:41:50.260Z,39.4248333,-110.2958333,-2.21,1.48
2021-09-30T19:35:03.506Z,62.358,-148.6357,33.1,1.3
2021-09-30T19:35:02.030Z,58.29016667,-154.9888333,3.8,-0.2
2021-09-30T19:20:53.380Z,39.4296667,-110.3113333,-1.24,1.66
2021-09-30T19:12:57.420Z,44.8173333,-111.4368333,10.66,0.33
2021-09-30T19:11:38.920Z,38.8036652,-122.8021698,1.88,0.56
2021-09-30T19:10:23.519Z,61.5467,-152.0119,8.3,1.5
2021-09-30T19:08:17.440Z,35.7821667,-117.6178333,6.78,0.91
2021-09-30T19:06:35.500Z,44.8265,-111.4483333,12.68,0.24
2021-09-30T19:03:13.350Z,44.7981667,-111.4455,8.69,1.37
2021-09-30T19:02:35.220Z,38.8371658,-122.8348312,1.82,0.86
2021-09-30T19:02:26.430Z,46.0555,-112.4768333,-2,0.84
2021-09-30T19:01:28.970Z,44.8215,-111.4413333,11.67,0.6
2021-09-30T19:00:36.950Z,39.428,-110.3146667,-1.13,1.55
2021-09-30T18:58:27.547Z,61.5623,-151.4715,70.1,1.8
2021-09-30T18:54:24.223Z,1.2802,97.468,10,4.1
2021-09-30T18:52:32.289Z,36.2865,-97.51116667,7,1.54
2021-09-30T18:37:51.940Z,45.33916667,-121.6876667,3.84,0.54
2021-09-30T18:25:56.960Z,19.407,-155.6618333,4.57,1.4
2021-09-30T18:20:32.329Z,36.29133333,-95.76433333,0,1.57
2021-09-30T18:19:39.990Z,39.428,-110.3091667,-1.31,1.63
2021-09-30T18:18:13.029Z,36.944,-97.679,6,1.56
2021-09-30T18:17:51.492Z,61.5782,-149.8961,33.4,2.1
2021-09-30T18:15:28.880Z,39.425,-110.2996667,-1.81,1.76
2021-09-30T18:15:25.300Z,19.21416664,-155.4158325,33.77000046,1.83000004
2021-09-30T18:11:13.150Z,39.4226667,-110.3048333,-1.42,1.9
2021-09-30T18:10:39.620Z,35.7468333,-117.5656667,6.91,2.24
2021-09-30T18:05:28.492Z,-21.6597,-68.4413,129.92,4.1
2021-09-30T17:54:41.750Z,38.8074989,-122.810997,2.35,1.16
2021-09-30T17:50:26.090Z,19.18633333,-155.4646667,35.34,2.67
2021-09-30T17:49:26.470Z,38.7784996,-122.7434998,0.51,0.6
2021-09-30T17:47:36.370Z,34.0638333,-117.2513333,15.21,1.21
2021-09-30T17:44:05.090Z,62.2564,-148.7949,29.5,1.6
2021-09-30T17:34:48.700Z,19.19983333,-155.3853333,29.71,1.57
2021-09-30T17:28:25.286Z,60.142,-140.3675,17,1.9
2021-09-30T17:22:48.640Z,19.21616667,-155.3991667,33.39,2.34
2021-09-30T17:19:37.530Z,34.29883333,-96.36466667,0,1.4
2021-09-30T17:17:08.290Z,19.15999985,-155.4881592,29.45999908,1.99000001
2021-09-30T17:13:03.615Z,37.393,71.4944,104.53,4.2
2021-09-30T17:11:22.200Z,19.20849991,-155.4098358,33.79999924,1.87
2021-09-30T17:05:42.240Z,38.8378334,-122.8351669,1.76,0.37
2021-09-30T17:04:03.620Z,19.18183327,-155.4823303,36.91999817,2.16000009
2021-09-30T16:58:23.070Z,39.7286667,-110.9675,1.84,1.69
2021-09-30T16:56:44.862Z,62.5634,-151.0974,87.8,1.6
2021-09-30T16:53:08.080Z,33.9773333,-116.8103333,13.6,1.93
2021-09-30T16:52:30.100Z,36.563,-121.164,9.05,1.52
2021-09-30T16:50:23.060Z,19.17266655,-155.4848328,30.79999924,1.97000003
2021-09-30T16:46:28.724Z,60.2988,-150.4329,31.4,1.5
2021-09-30T16:46:07.666Z,60.9203,-149.5435,35.5,0.8
2021-09-30T16:45:08.910Z,38.8326667,-122.8163333,1.67,0.38
2021-09-30T16:42:59.930Z,39.4246667,-110.31,-1.3,1.67
2021-09-30T16:32:05.360Z,39.4293333,-110.312,-1.49,1.91
2021-09-30T16:13:18.780Z,17.8458,-66.8375,10,3.11
2021-09-30T16:08:26.460Z,58.129,-154.5246667,11.56,0.6
2021-09-30T16:08:17.440Z,38.8400002,-122.8228302,1.99,0.84
2021-09-30T15:56:18.522Z,62.4014,-149.198,8,1.6
2021-09-30T15:54:57.248Z,-21.0634,-68.6865,126.39,4.5
2021-09-30T15:52:28.130Z,59.6467,-151.6916,53,1.3
2021-09-30T15:44:44.450Z,58.1295,-154.51,9.75,0.8
2021-09-30T15:43:14.510Z,38.4738333,-119.5216667,2.99,0.76
2021-09-30T15:34:58.770Z,35.1395,-95.35383333,7.38,0.99
2021-09-30T15:33:50.160Z,39.4248333,-110.3056667,-1.49,1.65
2021-09-30T15:27:26.890Z,33.4645,-116.488,13.4,0.66
2021-09-30T15:21:40.160Z,38.8453331,-122.8771667,2.29,0.67
2021-09-30T15:12:31.030Z,19.20899963,-155.4263306,32.79000092,1.86000001
2021-09-30T15:12:28.978Z,-23.8302,179.9475,539.4,4.6
2021-09-30T15:09:24.115Z,-21.1086,-68.8336,145.22,4.3
2021-09-30T15:06:37.940Z,38.8156662,-122.7946701,2.2,0.96
2021-09-30T15:00:24.007Z,62.615,-151.4921,5.7,1.9
2021-09-30T14:58:50.690Z,46.411,-112.992,7.2,1.07
2021-09-30T14:57:43.221Z,64.5062,-152.453,2.5,1.8
2021-09-30T14:55:41.380Z,33.4928333,-116.7823333,4.24,0.61
2021-09-30T14:49:06.480Z,38.8201675,-122.8121643,2.97,1.16
2021-09-30T14:48:34.480Z,39.4293333,-110.3115,-1.31,1.55
2021-09-30T14:47:30.190Z,36.1315,-117.848,2.45,0.9
2021-09-30T14:43:19.837Z,64.8536,-148.7041,10.6,1.3
2021-09-30T14:37:34.010Z,38.8353333,-122.8203333,2.54,0.28
2021-09-30T14:16:51.820Z,38.1051667,-118.9555,6.47,2.19
2021-09-30T14:11:53.100Z,38.8266678,-122.8065033,1.39,0.85
2021-09-30T14:08:21.959Z,63.1111,-150.699,125.6,1.7
2021-09-30T14:07:53.474Z,38.0964,-118.9712,1.8,0.8
2021-09-30T14:02:27.700Z,19.40916667,-155.3153333,3.35,1.33
2021-09-30T13:59:46.220Z,31.67710655,-104.3898109,7.365551758,2.8
2021-09-30T13:59:19.170Z,38.8404999,-122.8276672,2.06,0.83
2021-09-30T13:59:00.495Z,63.3923,-151.7352,5.1,1.8
2021-09-30T13:58:50.280Z,19.2056675,-155.3856659,32.45000076,2.16000009
2021-09-30T13:56:30.490Z,47.204,-122.1771667,16.57,1.34
2021-09-30T13:54:25.970Z,35.9468333,-117.3131667,8.15,0.55
2021-09-30T13:41:50.209Z,38.539,-119.4885,9.3,0.2
2021-09-30T13:41:34.225Z,38.1446,-117.8912,5,0.1
2021-09-30T13:39:29.180Z,46.19833333,-122.187,3.18,0.87
2021-09-30T13:38:19.705Z,61.0985,-147.8245,13.8,1.7
2021-09-30T13:37:24.180Z,40.271,-121.3316667,0.56,1.98
2021-09-30T13:28:16.590Z,60.7769,-152.5107,140,2
2021-09-30T13:27:46.450Z,38.5616,-119.4443,2.6,0.8
2021-09-30T13:27:24.770Z,51.86166667,-177.7915,0.66,1.22
2021-09-30T13:22:20.216Z,63.6507,-150.6514,9.3,0.4
2021-09-30T13:15:41.700Z,36.4406667,-121.0088333,2.48,1.45
2021-09-30T13:13:58.129Z,63.5893,-150.683,12.6,1.4
2021-09-30T13:12:19.240Z,36.1006667,-117.4531667,5.29,0.39
2021-09-30T13:10:16.980Z,44.4691667,-113.9943333,7.35,2.18
2021-09-30T13:09:58.616Z,37.9266,-118.5319,0,1.3
2021-09-30T13:08:55.440Z,44.4925,-113.9828333,6.45,1.8
2021-09-30T13:05:36.409Z,11.7507,95.2935,24.04,4.4
2021-09-30T13:04:13.421Z,36.6494,71.0771,213.77,4.8
2021-09-30T13:04:07.219Z,35.66316667,-97.39033333,7.87,1.3
2021-09-30T13:00:45.120Z,37.2853333,-121.655,6.53,0.93
2021-09-30T12:57:29.690Z,38.8196678,-122.784668,2,1
2021-09-30T12:57:01.110Z,58.12933333,-154.5211667,9.26,0.85
2021-09-30T12:54:14.860Z,35.863,-117.669,10.11,0.58
2021-09-30T12:51:22.800Z,38.8246651,-122.802002,2.32,0.94
2021-09-30T12:46:51.534Z,60.9891,-149.0644,24,1.7
2021-09-30T12:45:03.170Z,38.4416667,-122.6711667,9.27,3.23
2021-09-30T12:38:57.473Z,58.1419,-154.5628,18.5,1.4
2021-09-30T12:38:52.961Z,38.1771,-117.8883,9.2,1.3
2021-09-30T12:32:09.137Z,39.4147,-120.1507,10.6,0.3
2021-09-30T12:30:19.570Z,19.42483333,-155.2763333,-0.05,1.4
2021-09-30T12:24:15.247Z,38.1371,-117.8858,11.1,0.8
2021-09-30T12:24:03.780Z,35.6676667,-117.5251667,6.61,0.22
2021-09-30T12:22:34.260Z,44.4438333,-110.415,7.9,0.86
2021-09-30T12:15:31.117Z,63.3203,-152.6409,5.1,1.7
2021-09-30T12:07:54.395Z,-13.7877,167.1162,170.23,5.1
2021-09-30T12:05:08.330Z,58.1285,-154.4978333,2.94,0.84
2021-09-30T12:04:54.890Z,36.25116667,-97.4135,7.97,0.94
2021-09-30T12:03:41.690Z,19.42783333,-155.273,0.24,2.5
2021-09-30T12:03:04.380Z,44.5763333,-110.7125,9.48,0.53
2021-09-30T11:56:10.140Z,38.5306667,-119.4095,2.37,1.65
2021-09-30T11:54:01.630Z,51.573,-178.0308333,7.59,2.09
2021-09-30T11:45:00.060Z,44.4415,-110.415,7.16,0.66
2021-09-30T11:42:10.338Z,60.7648,-146.9527,18.3,1.9
2021-09-30T11:41:54.873Z,41.0277,-116.4213,0,1.8
2021-09-30T11:37:49.543Z,64.8076,-147.674,17,0.7
2021-09-30T11:35:29.330Z,39.4253333,-110.3118333,-1.15,1.6
2021-09-30T11:25:48.890Z,58.1216,-154.5326,8.7,3.5
2021-09-30T11:25:13.300Z,38.7641667,-122.7308333,1.98,0.17
2021-09-30T11:06:08.318Z,38.5454,-119.5231,5.9,0.6
2021-09-30T10:58:28.149Z,35.09833333,-95.38883333,8.62,2.9
2021-09-30T10:53:50.061Z,54.3435,-159.6372,27.89,3.4
2021-09-30T10:51:56.290Z,38.8601667,-122.9496667,4.39,1.15
2021-09-30T10:49:06.570Z,36.2395,-89.4473333,7.31,1.73
2021-09-30T10:48:48.180Z,19.17183304,-155.4758301,36.79999924,2.24000001
2021-09-30T10:39:57.470Z,39.278,-122.7881667,-0.64,1.83
2021-09-30T10:39:18.280Z,39.2053333,-123.6281667,4.26,1.02
2021-09-30T10:36:37.167Z,36.4019,71.2794,122.11,4.4
2021-09-30T10:31:41.440Z,19.22333336,-155.4360046,33.00999832,1.99000001
2021-09-30T10:30:17.030Z,33.1761667,-116.4205,12.09,0.88
2021-09-30T10:29:57.080Z,46.8783333,-112.512,11.99,0.68
2021-09-30T10:27:28.090Z,38.8326683,-122.8066635,1.69,0.85
2021-09-30T10:11:38.440Z,19.401,-155.2838333,0.14,0.92
2021-09-30T10:10:59.046Z,32.11120605,-102.2082222,7.678792318,1.6
2021-09-30T10:06:09.036Z,67.3546,-156.1499,0,2.2
2021-09-30T10:01:07.594Z,65.2231,-146.4618,6.5,1.4
2021-09-30T09:57:35.820Z,44.7765,-111.0226667,8.76,0.39
2021-09-30T09:54:46.594Z,38.18,-117.7983,5.5,1.3
2021-09-30T09:50:44.790Z,38.8168335,-122.8093338,1.32,0.74
2021-09-30T09:46:47.160Z,19.3955,-155.2888333,0.24,0.95
2021-09-30T09:44:11.014Z,-21.5885,-66.6785,223.35,4.5
2021-09-30T09:38:15.920Z,19.20916748,-155.4095001,32.54999924,2.24000001
2021-09-30T09:30:20.740Z,19.15683365,-155.5059967,36.25999832,2.02999997
2021-09-30T09:25:43.820Z,35.9338333,-120.4815,4.19,0.64
2021-09-30T09:25:08.795Z,62.7242,-149.6021,15.2,1.5
2021-09-30T09:23:49.360Z,41.9275,-112.6568333,2.96,1.14
